time_s,channel,signal_uv,positive_attribution,seizure_state,sampling_rate_hz,onset_s,offset_s,status,random_seed
1.52000,Fp1,-3.22993,0.004923,non-ictal,200,0.68,1.36,SIMULATED,40404
1.52500,Fp1,-4.79681,0.003703,non-ictal,200,0.68,1.36,SIMULATED,40404
1.53000,Fp1,-6.22107,0.004423,non-ictal,200,0.68,1.36,SIMULATED,40404
1.53500,Fp1,-5.48086,0.001992,non-ictal,200,0.68,1.36,SIMULATED,40404
1.54000,Fp1,-9.50914,0.001992,non-ictal,200,0.68,1.36,SIMULATED,40404
1.54500,Fp1,-17.46431,0.001992,non-ictal,200,0.68,1.36,SIMULATED,40404
1.55000,Fp1,-21.62501,0.001992,non-ictal,200,0.68,1.36,SIMULATED,40404
1.55500,Fp1,-14.26233,0.006455,non-ictal,200,0.68,1.36,SIMULATED,40404
1.56000,Fp1,-9.71709,0.005589,non-ictal,200,0.68,1.36,SIMULATED,40404
1.56500,Fp1,-0.87740,0.005589,non-ictal,200,0.68,1.36,SIMULATED,40404
1.57000,Fp1,-1.95344,0.005589,non-ictal,200,0.68,1.36,SIMULATED,40404
1.57500,Fp1,-1.14331,0.005589,non-ictal,200,0.68,1.36,SIMULATED,40404
1.58000,Fp1,-3.62874,0.000074,non-ictal,200,0.68,1.36,SIMULATED,40404
1.58500,Fp1,-5.04978,0.000074,non-ictal,200,0.68,1.36,SIMULATED,40404
1.59000,Fp1,-5.25780,0.000074,non-ictal,200,0.68,1.36,SIMULATED,40404
1.59500,Fp1,-5.83287,0.003245,non-ictal,200,0.68,1.36,SIMULATED,40404
1.60000,Fp1,-7.49064,0.004026,non-ictal,200,0.68,1.36,SIMULATED,40404
1.60500,Fp1,-4.61739,0.004975,non-ictal,200,0.68,1.36,SIMULATED,40404
1.61000,Fp1,1.33779,0.005316,non-ictal,200,0.68,1.36,SIMULATED,40404
1.61500,Fp1,4.44348,0.005316,non-ictal,200,0.68,1.36,SIMULATED,40404
1.62000,Fp1,8.68701,0.002144,non-ictal,200,0.68,1.36,SIMULATED,40404
1.62500,Fp1,11.58478,0.001364,non-ictal,200,0.68,1.36,SIMULATED,40404
1.63000,Fp1,16.45473,0.006225,non-ictal,200,0.68,1.36,SIMULATED,40404
1.63500,Fp1,15.32391,0.005885,non-ictal,200,0.68,1.36,SIMULATED,40404
1.64000,Fp1,11.00248,0.008209,non-ictal,200,0.68,1.36,SIMULATED,40404
1.64500,Fp1,9.20761,0.010738,non-ictal,200,0.68,1.36,SIMULATED,40404
1.65000,Fp1,1.32111,0.010738,non-ictal,200,0.68,1.36,SIMULATED,40404
1.65500,Fp1,1.87072,0.006029,non-ictal,200,0.68,1.36,SIMULATED,40404
1.66000,Fp1,3.15739,0.006029,non-ictal,200,0.68,1.36,SIMULATED,40404
1.66500,Fp1,7.52701,0.003705,non-ictal,200,0.68,1.36,SIMULATED,40404
1.67000,Fp1,5.48969,0.002836,non-ictal,200,0.68,1.36,SIMULATED,40404
1.67500,Fp1,3.73260,0.006598,non-ictal,200,0.68,1.36,SIMULATED,40404
1.68000,Fp1,2.90216,0.005423,non-ictal,200,0.68,1.36,SIMULATED,40404
1.68500,Fp1,2.70326,0.005423,non-ictal,200,0.68,1.36,SIMULATED,40404
1.69000,Fp1,1.83186,0.005423,non-ictal,200,0.68,1.36,SIMULATED,40404
1.69500,Fp1,7.11950,0.003763,non-ictal,200,0.68,1.36,SIMULATED,40404
1.70000,Fp1,4.19171,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
1.70500,Fp1,6.47210,0.003741,non-ictal,200,0.68,1.36,SIMULATED,40404
1.71000,Fp1,-3.70336,0.003741,non-ictal,200,0.68,1.36,SIMULATED,40404
1.71500,Fp1,-2.28505,0.003741,non-ictal,200,0.68,1.36,SIMULATED,40404
1.72000,Fp1,-2.05232,0.007627,non-ictal,200,0.68,1.36,SIMULATED,40404
1.72500,Fp1,1.01461,0.007627,non-ictal,200,0.68,1.36,SIMULATED,40404
1.73000,Fp1,-0.25199,0.003886,non-ictal,200,0.68,1.36,SIMULATED,40404
1.73500,Fp1,-1.09124,0.006453,non-ictal,200,0.68,1.36,SIMULATED,40404
1.74000,Fp1,0.73375,0.006453,non-ictal,200,0.68,1.36,SIMULATED,40404
1.74500,Fp1,-0.89158,0.002567,non-ictal,200,0.68,1.36,SIMULATED,40404
1.75000,Fp1,-3.40125,0.009722,non-ictal,200,0.68,1.36,SIMULATED,40404
1.75500,Fp1,-1.98078,0.009722,non-ictal,200,0.68,1.36,SIMULATED,40404
1.76000,Fp1,-3.12206,0.012442,non-ictal,200,0.68,1.36,SIMULATED,40404
1.76500,Fp1,-7.73504,0.014439,non-ictal,200,0.68,1.36,SIMULATED,40404
1.77000,Fp1,-13.22260,0.014439,non-ictal,200,0.68,1.36,SIMULATED,40404
1.77500,Fp1,-6.95745,0.009268,non-ictal,200,0.68,1.36,SIMULATED,40404
1.78000,Fp1,0.86922,0.009268,non-ictal,200,0.68,1.36,SIMULATED,40404
1.78500,Fp1,3.76482,0.005698,non-ictal,200,0.68,1.36,SIMULATED,40404
1.79000,Fp1,-5.44806,0.003701,non-ictal,200,0.68,1.36,SIMULATED,40404
1.79500,Fp1,-8.27977,0.003701,non-ictal,200,0.68,1.36,SIMULATED,40404
1.80000,Fp1,-8.39382,0.002608,non-ictal,200,0.68,1.36,SIMULATED,40404
1.80500,Fp1,-1.11893,0.002608,non-ictal,200,0.68,1.36,SIMULATED,40404
1.81000,Fp1,-1.42192,0.000891,non-ictal,200,0.68,1.36,SIMULATED,40404
1.81500,Fp1,3.36760,0.000891,non-ictal,200,0.68,1.36,SIMULATED,40404
1.82000,Fp1,6.97179,0.000891,non-ictal,200,0.68,1.36,SIMULATED,40404
1.82500,Fp1,8.49499,0.004595,non-ictal,200,0.68,1.36,SIMULATED,40404
1.83000,Fp1,6.82562,0.004595,non-ictal,200,0.68,1.36,SIMULATED,40404
1.83500,Fp1,0.43084,0.004595,non-ictal,200,0.68,1.36,SIMULATED,40404
1.84000,Fp1,-4.49143,0.007037,non-ictal,200,0.68,1.36,SIMULATED,40404
1.84500,Fp1,-3.41008,0.011685,non-ictal,200,0.68,1.36,SIMULATED,40404
1.85000,Fp1,2.48148,0.007090,non-ictal,200,0.68,1.36,SIMULATED,40404
1.85500,Fp1,3.71178,0.007090,non-ictal,200,0.68,1.36,SIMULATED,40404
1.86000,Fp1,9.76061,0.011599,non-ictal,200,0.68,1.36,SIMULATED,40404
1.86500,Fp1,8.90481,0.009157,non-ictal,200,0.68,1.36,SIMULATED,40404
1.87000,Fp1,15.84776,0.008945,non-ictal,200,0.68,1.36,SIMULATED,40404
1.87500,Fp1,8.82526,0.014181,non-ictal,200,0.68,1.36,SIMULATED,40404
1.88000,Fp1,8.65232,0.014181,non-ictal,200,0.68,1.36,SIMULATED,40404
1.88500,Fp1,2.66859,0.014152,non-ictal,200,0.68,1.36,SIMULATED,40404
1.89000,Fp1,2.16291,0.016032,non-ictal,200,0.68,1.36,SIMULATED,40404
1.89500,Fp1,-1.09996,0.012877,non-ictal,200,0.68,1.36,SIMULATED,40404
1.90000,Fp1,-3.50886,0.007641,non-ictal,200,0.68,1.36,SIMULATED,40404
1.90500,Fp1,-4.30940,0.015198,non-ictal,200,0.68,1.36,SIMULATED,40404
1.91000,Fp1,-8.14650,0.014223,non-ictal,200,0.68,1.36,SIMULATED,40404
1.91500,Fp1,-9.00981,0.016425,non-ictal,200,0.68,1.36,SIMULATED,40404
1.92000,Fp1,-13.43297,0.015662,non-ictal,200,0.68,1.36,SIMULATED,40404
1.92500,Fp1,-7.13871,0.021193,non-ictal,200,0.68,1.36,SIMULATED,40404
1.93000,Fp1,-9.12131,0.013637,non-ictal,200,0.68,1.36,SIMULATED,40404
1.93500,Fp1,-6.81697,0.010807,non-ictal,200,0.68,1.36,SIMULATED,40404
1.94000,Fp1,-7.19644,0.008549,non-ictal,200,0.68,1.36,SIMULATED,40404
1.94500,Fp1,-8.95051,0.009477,non-ictal,200,0.68,1.36,SIMULATED,40404
1.95000,Fp1,-8.94907,0.008924,non-ictal,200,0.68,1.36,SIMULATED,40404
1.95500,Fp1,-13.03643,0.008924,non-ictal,200,0.68,1.36,SIMULATED,40404
1.96000,Fp1,-7.02187,0.008250,non-ictal,200,0.68,1.36,SIMULATED,40404
1.96500,Fp1,-4.84966,0.010220,non-ictal,200,0.68,1.36,SIMULATED,40404
1.97000,Fp1,-2.40108,0.008772,non-ictal,200,0.68,1.36,SIMULATED,40404
1.97500,Fp1,-8.38085,0.003794,non-ictal,200,0.68,1.36,SIMULATED,40404
1.98000,Fp1,-8.62368,0.003794,non-ictal,200,0.68,1.36,SIMULATED,40404
1.98500,Fp1,-12.34187,0.003794,non-ictal,200,0.68,1.36,SIMULATED,40404
1.99000,Fp1,-3.15741,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
1.99500,Fp1,1.67225,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
2.00000,Fp1,6.55210,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.00000,F3,1.85971,0.001897,non-ictal,200,0.68,1.36,SIMULATED,40404
0.00500,F3,-1.94044,0.002857,non-ictal,200,0.68,1.36,SIMULATED,40404
0.01000,F3,-1.02554,0.002857,non-ictal,200,0.68,1.36,SIMULATED,40404
0.01500,F3,3.87706,0.003607,non-ictal,200,0.68,1.36,SIMULATED,40404
0.02000,F3,11.72849,0.003607,non-ictal,200,0.68,1.36,SIMULATED,40404
0.02500,F3,7.97126,0.002249,non-ictal,200,0.68,1.36,SIMULATED,40404
0.03000,F3,11.15209,0.001290,non-ictal,200,0.68,1.36,SIMULATED,40404
0.03500,F3,8.71004,0.002635,non-ictal,200,0.68,1.36,SIMULATED,40404
0.04000,F3,11.78593,0.001885,non-ictal,200,0.68,1.36,SIMULATED,40404
0.04500,F3,4.32370,0.001885,non-ictal,200,0.68,1.36,SIMULATED,40404
0.05000,F3,5.33168,0.001924,non-ictal,200,0.68,1.36,SIMULATED,40404
0.05500,F3,1.86233,0.001924,non-ictal,200,0.68,1.36,SIMULATED,40404
0.06000,F3,7.98509,0.003910,non-ictal,200,0.68,1.36,SIMULATED,40404
0.06500,F3,5.58572,0.004153,non-ictal,200,0.68,1.36,SIMULATED,40404
0.07000,F3,4.60907,0.004153,non-ictal,200,0.68,1.36,SIMULATED,40404
0.07500,F3,-2.82088,0.003575,non-ictal,200,0.68,1.36,SIMULATED,40404
0.08000,F3,-3.61736,0.006343,non-ictal,200,0.68,1.36,SIMULATED,40404
0.08500,F3,-6.41846,0.003322,non-ictal,200,0.68,1.36,SIMULATED,40404
0.09000,F3,-4.86052,0.004615,non-ictal,200,0.68,1.36,SIMULATED,40404
0.09500,F3,-13.44883,0.005202,non-ictal,200,0.68,1.36,SIMULATED,40404
0.10000,F3,-12.86864,0.005202,non-ictal,200,0.68,1.36,SIMULATED,40404
0.10500,F3,-21.19621,0.005121,non-ictal,200,0.68,1.36,SIMULATED,40404
0.11000,F3,-12.76125,0.011016,non-ictal,200,0.68,1.36,SIMULATED,40404
0.11500,F3,-12.29641,0.010407,non-ictal,200,0.68,1.36,SIMULATED,40404
0.12000,F3,-2.81904,0.009820,non-ictal,200,0.68,1.36,SIMULATED,40404
0.12500,F3,-0.52630,0.009991,non-ictal,200,0.68,1.36,SIMULATED,40404
0.13000,F3,-2.29215,0.007304,non-ictal,200,0.68,1.36,SIMULATED,40404
0.13500,F3,-1.75909,0.001099,non-ictal,200,0.68,1.36,SIMULATED,40404
0.14000,F3,-2.82560,0.000171,non-ictal,200,0.68,1.36,SIMULATED,40404
0.14500,F3,1.16558,0.000171,non-ictal,200,0.68,1.36,SIMULATED,40404
0.15000,F3,-2.41898,0.002086,non-ictal,200,0.68,1.36,SIMULATED,40404
0.15500,F3,-1.32796,0.003341,non-ictal,200,0.68,1.36,SIMULATED,40404
0.16000,F3,-3.12469,0.005541,non-ictal,200,0.68,1.36,SIMULATED,40404
0.16500,F3,0.57985,0.005541,non-ictal,200,0.68,1.36,SIMULATED,40404
0.17000,F3,-1.22439,0.005541,non-ictal,200,0.68,1.36,SIMULATED,40404
0.17500,F3,-1.14883,0.003790,non-ictal,200,0.68,1.36,SIMULATED,40404
0.18000,F3,3.56419,0.007462,non-ictal,200,0.68,1.36,SIMULATED,40404
0.18500,F3,3.98275,0.005898,non-ictal,200,0.68,1.36,SIMULATED,40404
0.19000,F3,5.47002,0.008814,non-ictal,200,0.68,1.36,SIMULATED,40404
0.19500,F3,1.43014,0.010435,non-ictal,200,0.68,1.36,SIMULATED,40404
0.20000,F3,5.27535,0.013755,non-ictal,200,0.68,1.36,SIMULATED,40404
0.20500,F3,12.56710,0.008828,non-ictal,200,0.68,1.36,SIMULATED,40404
0.21000,F3,14.24854,0.008192,non-ictal,200,0.68,1.36,SIMULATED,40404
0.21500,F3,13.94262,0.005276,non-ictal,200,0.68,1.36,SIMULATED,40404
0.22000,F3,10.61044,0.003655,non-ictal,200,0.68,1.36,SIMULATED,40404
0.22500,F3,6.63068,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.23000,F3,5.80432,0.000213,non-ictal,200,0.68,1.36,SIMULATED,40404
0.23500,F3,3.02936,0.002626,non-ictal,200,0.68,1.36,SIMULATED,40404
0.24000,F3,2.91646,0.002626,non-ictal,200,0.68,1.36,SIMULATED,40404
0.24500,F3,0.69968,0.002626,non-ictal,200,0.68,1.36,SIMULATED,40404
0.25000,F3,4.84796,0.002626,non-ictal,200,0.68,1.36,SIMULATED,40404
0.25500,F3,8.55128,0.002413,non-ictal,200,0.68,1.36,SIMULATED,40404
0.26000,F3,6.23645,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.26500,F3,3.66191,0.000898,non-ictal,200,0.68,1.36,SIMULATED,40404
0.27000,F3,-0.43360,0.002499,non-ictal,200,0.68,1.36,SIMULATED,40404
0.27500,F3,0.21513,0.002499,non-ictal,200,0.68,1.36,SIMULATED,40404
0.28000,F3,-0.68964,0.002499,non-ictal,200,0.68,1.36,SIMULATED,40404
0.28500,F3,1.03019,0.002499,non-ictal,200,0.68,1.36,SIMULATED,40404
0.29000,F3,3.17514,0.001961,non-ictal,200,0.68,1.36,SIMULATED,40404
0.29500,F3,6.03960,0.003608,non-ictal,200,0.68,1.36,SIMULATED,40404
0.30000,F3,-3.21294,0.003608,non-ictal,200,0.68,1.36,SIMULATED,40404
0.30500,F3,-5.86327,0.003608,non-ictal,200,0.68,1.36,SIMULATED,40404
0.31000,F3,-11.59447,0.005272,non-ictal,200,0.68,1.36,SIMULATED,40404
0.31500,F3,-2.38022,0.006631,non-ictal,200,0.68,1.36,SIMULATED,40404
0.32000,F3,-3.45918,0.003384,non-ictal,200,0.68,1.36,SIMULATED,40404
0.32500,F3,-3.30111,0.003880,non-ictal,200,0.68,1.36,SIMULATED,40404
0.33000,F3,-5.37801,0.003880,non-ictal,200,0.68,1.36,SIMULATED,40404
0.33500,F3,-6.25239,0.002216,non-ictal,200,0.68,1.36,SIMULATED,40404
0.34000,F3,-2.83303,0.002026,non-ictal,200,0.68,1.36,SIMULATED,40404
0.34500,F3,1.72620,0.002026,non-ictal,200,0.68,1.36,SIMULATED,40404
0.35000,F3,4.18842,0.003823,non-ictal,200,0.68,1.36,SIMULATED,40404
0.35500,F3,0.65371,0.003823,non-ictal,200,0.68,1.36,SIMULATED,40404
0.36000,F3,-2.32096,0.003823,non-ictal,200,0.68,1.36,SIMULATED,40404
0.36500,F3,-0.31973,0.005120,non-ictal,200,0.68,1.36,SIMULATED,40404
0.37000,F3,-3.37984,0.008766,non-ictal,200,0.68,1.36,SIMULATED,40404
0.37500,F3,-2.69736,0.009205,non-ictal,200,0.68,1.36,SIMULATED,40404
0.38000,F3,-2.45317,0.009205,non-ictal,200,0.68,1.36,SIMULATED,40404
0.38500,F3,7.22912,0.009205,non-ictal,200,0.68,1.36,SIMULATED,40404
0.39000,F3,7.93406,0.007068,non-ictal,200,0.68,1.36,SIMULATED,40404
0.39500,F3,7.17053,0.005829,non-ictal,200,0.68,1.36,SIMULATED,40404
0.40000,F3,0.36367,0.003128,non-ictal,200,0.68,1.36,SIMULATED,40404
0.40500,F3,-1.96999,0.003496,non-ictal,200,0.68,1.36,SIMULATED,40404
0.41000,F3,-1.83894,0.007629,non-ictal,200,0.68,1.36,SIMULATED,40404
0.41500,F3,2.62084,0.008924,non-ictal,200,0.68,1.36,SIMULATED,40404
0.42000,F3,2.77979,0.007593,non-ictal,200,0.68,1.36,SIMULATED,40404
0.42500,F3,2.16483,0.007562,non-ictal,200,0.68,1.36,SIMULATED,40404
0.43000,F3,2.31058,0.007194,non-ictal,200,0.68,1.36,SIMULATED,40404
0.43500,F3,-1.26445,0.003061,non-ictal,200,0.68,1.36,SIMULATED,40404
0.44000,F3,-0.75781,0.001077,non-ictal,200,0.68,1.36,SIMULATED,40404
0.44500,F3,-4.43897,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.45000,F3,-0.78180,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.45500,F3,1.10605,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.46000,F3,-1.16213,0.000459,non-ictal,200,0.68,1.36,SIMULATED,40404
0.46500,F3,-2.40582,0.004195,non-ictal,200,0.68,1.36,SIMULATED,40404
0.47000,F3,-4.74093,0.006205,non-ictal,200,0.68,1.36,SIMULATED,40404
0.47500,F3,-3.86739,0.009984,non-ictal,200,0.68,1.36,SIMULATED,40404
0.48000,F3,-9.88894,0.010515,non-ictal,200,0.68,1.36,SIMULATED,40404
0.48500,F3,-12.09084,0.011419,non-ictal,200,0.68,1.36,SIMULATED,40404
0.49000,F3,-9.16273,0.008049,non-ictal,200,0.68,1.36,SIMULATED,40404
0.49500,F3,-2.57867,0.006039,non-ictal,200,0.68,1.36,SIMULATED,40404
0.50000,F3,-1.87136,0.002259,non-ictal,200,0.68,1.36,SIMULATED,40404
0.50500,F3,-2.65204,0.002180,non-ictal,200,0.68,1.36,SIMULATED,40404
0.51000,F3,-5.50914,0.000816,non-ictal,200,0.68,1.36,SIMULATED,40404
0.51500,F3,-1.67531,0.000451,non-ictal,200,0.68,1.36,SIMULATED,40404
0.52000,F3,-3.74367,0.000451,non-ictal,200,0.68,1.36,SIMULATED,40404
0.52500,F3,-0.10225,0.000451,non-ictal,200,0.68,1.36,SIMULATED,40404
0.53000,F3,-5.39587,0.004048,non-ictal,200,0.68,1.36,SIMULATED,40404
0.53500,F3,-2.74439,0.004048,non-ictal,200,0.68,1.36,SIMULATED,40404
0.54000,F3,-0.00448,0.004048,non-ictal,200,0.68,1.36,SIMULATED,40404
0.54500,F3,0.23283,0.004048,non-ictal,200,0.68,1.36,SIMULATED,40404
0.55000,F3,-1.02170,0.004048,non-ictal,200,0.68,1.36,SIMULATED,40404
0.55500,F3,-3.67320,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.56000,F3,1.93717,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.56500,F3,8.42249,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.57000,F3,10.92694,0.003809,non-ictal,200,0.68,1.36,SIMULATED,40404
0.57500,F3,11.00922,0.003809,non-ictal,200,0.68,1.36,SIMULATED,40404
0.58000,F3,9.86335,0.003809,non-ictal,200,0.68,1.36,SIMULATED,40404
0.58500,F3,11.08182,0.003809,non-ictal,200,0.68,1.36,SIMULATED,40404
0.59000,F3,8.66663,0.010372,non-ictal,200,0.68,1.36,SIMULATED,40404
0.59500,F3,7.84389,0.007278,non-ictal,200,0.68,1.36,SIMULATED,40404
0.60000,F3,10.89418,0.007278,non-ictal,200,0.68,1.36,SIMULATED,40404
0.60500,F3,11.79041,0.008568,non-ictal,200,0.68,1.36,SIMULATED,40404
0.61000,F3,13.30657,0.008568,non-ictal,200,0.68,1.36,SIMULATED,40404
0.61500,F3,3.25203,0.004068,non-ictal,200,0.68,1.36,SIMULATED,40404
0.62000,F3,1.87141,0.003352,non-ictal,200,0.68,1.36,SIMULATED,40404
0.62500,F3,0.35852,0.003352,non-ictal,200,0.68,1.36,SIMULATED,40404
0.63000,F3,1.75393,0.002099,non-ictal,200,0.68,1.36,SIMULATED,40404
0.63500,F3,-0.06687,0.003173,non-ictal,200,0.68,1.36,SIMULATED,40404
0.64000,F3,1.35888,0.001112,non-ictal,200,0.68,1.36,SIMULATED,40404
0.64500,F3,5.52791,0.005796,non-ictal,200,0.68,1.36,SIMULATED,40404
0.65000,F3,3.89950,0.005796,non-ictal,200,0.68,1.36,SIMULATED,40404
0.65500,F3,-0.87787,0.008698,non-ictal,200,0.68,1.36,SIMULATED,40404
0.66000,F3,-1.80115,0.007623,non-ictal,200,0.68,1.36,SIMULATED,40404
0.66500,F3,2.56368,0.007623,non-ictal,200,0.68,1.36,SIMULATED,40404
0.67000,F3,2.15390,0.003729,non-ictal,200,0.68,1.36,SIMULATED,40404
0.67500,F3,3.21460,0.006684,non-ictal,200,0.68,1.36,SIMULATED,40404
0.68000,F3,1.21084,0.012864,ictal,200,0.68,1.36,SIMULATED,40404
0.68500,F3,-3.07992,0.026442,ictal,200,0.68,1.36,SIMULATED,40404
0.69000,F3,-8.49282,0.044642,ictal,200,0.68,1.36,SIMULATED,40404
0.69500,F3,-11.59973,0.067041,ictal,200,0.68,1.36,SIMULATED,40404
0.70000,F3,-7.44644,0.094911,ictal,200,0.68,1.36,SIMULATED,40404
0.70500,F3,-3.56983,0.122368,ictal,200,0.68,1.36,SIMULATED,40404
0.71000,F3,-4.20330,0.148923,ictal,200,0.68,1.36,SIMULATED,40404
0.71500,F3,-10.56133,0.175445,ictal,200,0.68,1.36,SIMULATED,40404
0.72000,F3,-15.44336,0.196384,ictal,200,0.68,1.36,SIMULATED,40404
0.72500,F3,-12.16870,0.222184,ictal,200,0.68,1.36,SIMULATED,40404
0.73000,F3,-6.25264,0.245154,ictal,200,0.68,1.36,SIMULATED,40404
0.73500,F3,-9.55829,0.265027,ictal,200,0.68,1.36,SIMULATED,40404
0.74000,F3,-14.38652,0.284139,ictal,200,0.68,1.36,SIMULATED,40404
0.74500,F3,-20.36690,0.308763,ictal,200,0.68,1.36,SIMULATED,40404
0.75000,F3,-14.86469,0.321278,ictal,200,0.68,1.36,SIMULATED,40404
0.75500,F3,-6.60178,0.340988,ictal,200,0.68,1.36,SIMULATED,40404
0.76000,F3,7.43666,0.362687,ictal,200,0.68,1.36,SIMULATED,40404
0.76500,F3,16.12847,0.390019,ictal,200,0.68,1.36,SIMULATED,40404
0.77000,F3,16.56699,0.401691,ictal,200,0.68,1.36,SIMULATED,40404
0.77500,F3,18.39607,0.416061,ictal,200,0.68,1.36,SIMULATED,40404
0.78000,F3,20.63391,0.429230,ictal,200,0.68,1.36,SIMULATED,40404
0.78500,F3,28.64231,0.442311,ictal,200,0.68,1.36,SIMULATED,40404
0.79000,F3,33.03596,0.443030,ictal,200,0.68,1.36,SIMULATED,40404
0.79500,F3,30.50970,0.459706,ictal,200,0.68,1.36,SIMULATED,40404
0.80000,F3,22.02747,0.471765,ictal,200,0.68,1.36,SIMULATED,40404
0.80500,F3,14.23983,0.480054,ictal,200,0.68,1.36,SIMULATED,40404
0.81000,F3,3.86114,0.492830,ictal,200,0.68,1.36,SIMULATED,40404
0.81500,F3,-8.52769,0.504223,ictal,200,0.68,1.36,SIMULATED,40404
0.82000,F3,-16.06265,0.510908,ictal,200,0.68,1.36,SIMULATED,40404
0.82500,F3,-21.70610,0.517173,ictal,200,0.68,1.36,SIMULATED,40404
0.83000,F3,-16.79623,0.521584,ictal,200,0.68,1.36,SIMULATED,40404
0.83500,F3,-23.58315,0.517136,ictal,200,0.68,1.36,SIMULATED,40404
0.84000,F3,-21.08311,0.520894,ictal,200,0.68,1.36,SIMULATED,40404
0.84500,F3,-18.75225,0.517876,ictal,200,0.68,1.36,SIMULATED,40404
0.85000,F3,-17.80838,0.524155,ictal,200,0.68,1.36,SIMULATED,40404
0.85500,F3,-13.65673,0.526495,ictal,200,0.68,1.36,SIMULATED,40404
0.86000,F3,-10.38353,0.533849,ictal,200,0.68,1.36,SIMULATED,40404
0.86500,F3,3.28324,0.538633,ictal,200,0.68,1.36,SIMULATED,40404
0.87000,F3,10.29191,0.555878,ictal,200,0.68,1.36,SIMULATED,40404
0.87500,F3,17.86722,0.560244,ictal,200,0.68,1.36,SIMULATED,40404
0.88000,F3,19.81462,0.570555,ictal,200,0.68,1.36,SIMULATED,40404
0.88500,F3,20.30888,0.575708,ictal,200,0.68,1.36,SIMULATED,40404
0.89000,F3,15.69975,0.588345,ictal,200,0.68,1.36,SIMULATED,40404
0.89500,F3,10.63005,0.594311,ictal,200,0.68,1.36,SIMULATED,40404
0.90000,F3,3.10531,0.610019,ictal,200,0.68,1.36,SIMULATED,40404
0.90500,F3,-8.10059,0.615942,ictal,200,0.68,1.36,SIMULATED,40404
0.91000,F3,-21.39194,0.630340,ictal,200,0.68,1.36,SIMULATED,40404
0.91500,F3,-25.15672,0.635845,ictal,200,0.68,1.36,SIMULATED,40404
0.92000,F3,-26.26706,0.642083,ictal,200,0.68,1.36,SIMULATED,40404
0.92500,F3,-28.35895,0.645568,ictal,200,0.68,1.36,SIMULATED,40404
0.93000,F3,-30.16604,0.663006,ictal,200,0.68,1.36,SIMULATED,40404
0.93500,F3,-30.98296,0.664003,ictal,200,0.68,1.36,SIMULATED,40404
0.94000,F3,-22.82620,0.666094,ictal,200,0.68,1.36,SIMULATED,40404
0.94500,F3,-17.58393,0.667655,ictal,200,0.68,1.36,SIMULATED,40404
0.95000,F3,-5.29388,0.671502,ictal,200,0.68,1.36,SIMULATED,40404
0.95500,F3,4.49438,0.668094,ictal,200,0.68,1.36,SIMULATED,40404
0.96000,F3,16.82871,0.671509,ictal,200,0.68,1.36,SIMULATED,40404
0.96500,F3,25.84852,0.670956,ictal,200,0.68,1.36,SIMULATED,40404
0.97000,F3,33.76661,0.664508,ictal,200,0.68,1.36,SIMULATED,40404
0.97500,F3,40.65984,0.659596,ictal,200,0.68,1.36,SIMULATED,40404
0.98000,F3,41.59160,0.648890,ictal,200,0.68,1.36,SIMULATED,40404
0.98500,F3,37.20251,0.645958,ictal,200,0.68,1.36,SIMULATED,40404
0.99000,F3,27.19463,0.636784,ictal,200,0.68,1.36,SIMULATED,40404
0.99500,F3,20.19728,0.637700,ictal,200,0.68,1.36,SIMULATED,40404
1.00000,F3,11.72998,0.626508,ictal,200,0.68,1.36,SIMULATED,40404
1.00500,F3,3.88621,0.615211,ictal,200,0.68,1.36,SIMULATED,40404
1.01000,F3,-8.51113,0.597530,ictal,200,0.68,1.36,SIMULATED,40404
1.01500,F3,-12.55035,0.590525,ictal,200,0.68,1.36,SIMULATED,40404
1.02000,F3,-23.28779,0.577807,ictal,200,0.68,1.36,SIMULATED,40404
1.02500,F3,-26.78646,0.565408,ictal,200,0.68,1.36,SIMULATED,40404
1.03000,F3,-35.18102,0.555340,ictal,200,0.68,1.36,SIMULATED,40404
1.03500,F3,-34.26078,0.552505,ictal,200,0.68,1.36,SIMULATED,40404
1.04000,F3,-28.03532,0.546748,ictal,200,0.68,1.36,SIMULATED,40404
1.04500,F3,-16.50214,0.533763,ictal,200,0.68,1.36,SIMULATED,40404
1.05000,F3,-2.21328,0.528622,ictal,200,0.68,1.36,SIMULATED,40404
1.05500,F3,6.10002,0.528361,ictal,200,0.68,1.36,SIMULATED,40404
1.06000,F3,11.23892,0.520917,ictal,200,0.68,1.36,SIMULATED,40404
1.06500,F3,11.86009,0.513365,ictal,200,0.68,1.36,SIMULATED,40404
1.07000,F3,12.71623,0.517383,ictal,200,0.68,1.36,SIMULATED,40404
